source_id,bar,onset_beats,duration_beats,source_staff,source_voice,source_midi,destination,sounding_midi,octave_shift,added_doubling,tie_chain
m71-n15-1109,71,2.0,1.5,1,1,64,VA,64,0,False,m71-n15-1109
m71-n15-1110,71,2.0,1.5,1,1,67,V2,67,0,False,m71-n15-1110
m71-n15-1111,71,2.0,1.5,1,1,70,V1,70,0,False,m71-n15-1111
m71-n15-1112,71,3.5,0.5,1,1,71,V1,71,0,False,m71-n15-1112
m71-n15-1113,71,0.0,0.75,2,5,40,VC,40,0,False,m71-n15-1113
m71-n15-1114,71,0.75,0.25,2,5,47,VC,47,0,False,m71-n15-1114
m71-n15-1115,71,1.0,0.5,2,5,50,VC,50,0,False,m71-n15-1115
m71-n15-1116,71,1.5,0.5,2,5,47,VC,47,0,False,m71-n15-1116
m71-n15-1117,71,2.0,0.5,2,5,50,VC,50,0,False,m71-n15-1117
m71-n15-1118,71,2.5,0.5,2,5,47,VC,47,0,False,m71-n15-1118
m71-n15-1119,71,3.0,0.5,2,5,50,VC,50,0,False,m71-n15-1119
m71-n15-1120,71,3.5,0.5,2,5,52,VC,52,0,False,m71-n15-1120
m72-n27-1121,72,0.0,0.25,1,1,69,V1,69,0,False,m72-n27-1121
m72-n27-1122,72,0.25,0.25,1,1,67,V1,67,0,False,m72-n27-1122
m72-n27-1123,72,0.5,0.5,1,1,64,V1,64,0,False,m72-n27-1123
m72-n27-1124,72,2.5,0.5,1,1,64,V2,64,0,False,m72-n27-1124
m72-n27-1125,72,2.5,0.5,1,1,76,V1,76,0,False,m72-n27-1125
m72-n27-1126,72,3.0,0.5,1,1,66,V2,66,0,False,m72-n27-1126
m72-n27-1127,72,3.0,0.5,1,1,78,V1,78,0,False,m72-n27-1127
m72-n27-1128,72,3.75,0.25,1,1,67,V2,67,0,False,m72-n27-1128
m72-n27-1129,72,3.75,0.25,1,1,79,V1,79,0,False,m72-n27-1129
m72-n27-1130,72,0.0,0.5,2,5,40,VC,40,0,False,m72-n27-1130
m72-n27-1131,72,0.5,0.25,2,5,52,VC,52,0,False,m72-n27-1131
m72-n27-1132,72,0.75,0.25,2,5,50,VC,50,0,False,m72-n27-1132
m72-n27-1133,72,1.0,0.25,2,5,52,VC,52,0,False,m72-n27-1133
m72-n27-1134,72,1.25,0.25,2,5,50,VC,50,0,False,m72-n27-1134
m72-n27-1135,72,1.5,0.25,2,5,47,VC,47,0,False,m72-n27-1135
m72-n27-1136,72,1.75,0.25,2,5,50,VC,50,0,False,m72-n27-1136
m72-n27-1137,72,2.0,0.25,2,5,52,VC,52,0,False,m72-n27-1137
m72-n27-1138,72,2.25,0.25,2,5,50,VC,50,0,False,m72-n27-1138
m72-n27-1139,72,2.5,0.25,2,5,52,VC,52,0,False,m72-n27-1139
m72-n27-1140,72,2.75,0.25,2,5,50,VC,50,0,False,m72-n27-1140
m72-n27-1141,72,3.0,0.25,2,5,52,VC,52,0,False,m72-n27-1141
m72-n27-1142,72,3.25,0.25,2,5,50,VC,50,0,False,m72-n27-1142
m72-n27-1143,72,3.5,0.25,2,5,47,VC,47,0,False,m72-n27-1143
m72-n27-1144,72,3.75,0.25,2,5,50,VC,50,0,False,m72-n27-1144
m73-n20-1145,73,0.0,1.0,1,1,67,V2,55,-1,False,m73-n20-1145
m73-n20-1146,73,0.0,1.0,1,1,79,V1,67,-1,False,m73-n20-1146
m73-n20-1147,73,1.75,0.25,1,1,76,V2,64,-1,False,m73-n20-1147
m73-n20-1148,73,1.75,0.25,1,1,88,V1,76,-1,False,m73-n20-1148
m73-n20-1149,73,2.0,1.0,1,1,76,V2,64,-1,False,m73-n20-1149
m73-n20-1150,73,2.0,1.0,1,1,88,V1,76,-1,False,m73-n20-1150
m73-n20-1151,73,3.75,0.25,1,1,88,V2,76,-1,False,m73-n20-1151
m73-n20-1152,73,3.75,0.25,1,1,100,V1,88,-1,False,m73-n20-1152
m73-n20-1153,73,0.0,0.75,2,5,40,VC,40,0,False,m73-n20-1153
m73-n20-1154,73,0.75,0.25,2,5,47,VC,47,0,False,m73-n20-1154
m73-n20-1155,73,1.0,0.5,2,5,50,VC,50,0,False,m73-n20-1155
m73-n20-1156,73,1.5,0.5,2,5,47,VC,47,0,False,m73-n20-1156
m73-n20-1157,73,2.0,0.5,2,5,50,VC,50,0,False,m73-n20-1157
m73-n20-1158,73,2.5,0.5,2,5,47,VC,47,0,False,m73-n20-1158
m73-n20-1159,73,3.0,0.5,2,5,50,VC,50,0,False,m73-n20-1159
m73-n20-1160,73,3.5,0.5,2,5,52,VC,52,0,False,m73-n20-1160
m74-n20-1161,74,0.0,0.5,1,1,88,V2,76,-1,False,m74-n20-1161
m74-n20-1162,74,0.0,0.5,1,1,100,V1,88,-1,False,m74-n20-1162
m74-n20-1163,74,0.5,0.7,1,1,64,V2,64,0,False,m74-n20-1163
m74-n20-1164,74,0.5,0.7,1,1,76,V1,64,-1,False,m74-n20-1164
m74-n20-1165,74,1.2,0.7,1,1,66,V2,66,0,False,m74-n20-1165
m74-n20-1166,74,1.2,0.7,1,1,78,V1,66,-1,False,m74-n20-1166
m74-n20-1167,74,1.9,0.7,1,1,67,V2,55,-1,False,m74-n20-1167
m74-n20-1168,74,1.9,0.7,1,1,79,V1,67,-1,False,m74-n20-1168
m74-n20-1169,74,2.6,0.7,1,1,71,V2,59,-1,False,m74-n20-1169
m74-n20-1170,74,2.6,0.7,1,1,83,V1,71,-1,False,m74-n20-1170
m74-n20-1171,74,3.3,0.7,1,1,69,V2,57,-1,False,m74-n20-1171
m74-n20-1172,74,3.3,0.7,1,1,81,V1,69,-1,False,m74-n20-1172
m74-n20-1173,74,0.0,0.75,2,5,40,VC,40,0,False,m74-n20-1173
m74-n20-1174,74,0.75,0.25,2,5,47,VC,47,0,False,m74-n20-1174
m74-n20-1175,74,1.0,0.5,2,5,50,VC,50,0,False,m74-n20-1175
m74-n20-1176,74,1.5,0.5,2,5,47,VC,47,0,False,m74-n20-1176
m74-n20-1177,74,2.0,0.5,2,5,50,VC,50,0,False,m74-n20-1177
m74-n20-1178,74,2.5,0.5,2,5,47,VC,47,0,False,m74-n20-1178
m74-n20-1179,74,3.0,0.5,2,5,50,VC,50,0,False,m74-n20-1179
m74-n20-1180,74,3.5,0.5,2,5,52,VC,52,0,False,m74-n20-1180
m75-n20-1181,75,0.0,1.0,1,1,66,V2,66,0,False,m75-n20-1181
m75-n20-1182,75,0.0,1.0,1,1,78,V1,66,-1,False,m75-n20-1182
m75-n20-1183,75,1.75,0.25,1,1,78,V2,66,-1,False,m75-n20-1183
m75-n20-1184,75,1.75,0.25,1,1,90,V1,78,-1,False,m75-n20-1184
m75-n20-1185,75,2.0,1.0,1,1,78,V2,66,-1,False,m75-n20-1185
m75-n20-1186,75,2.0,1.0,1,1,90,V1,78,-1,False,m75-n20-1186
m75-n20-1187,75,3.75,0.25,1,1,90,V2,78,-1,False,m75-n20-1187
m75-n20-1188,75,3.75,0.25,1,1,102,V1,90,-1,False,m75-n20-1188
m75-n20-1189,75,0.0,0.75,2,5,35,VC,47,1,False,m75-n20-1189
m75-n20-1190,75,0.75,0.25,2,5,42,VC,42,0,False,m75-n20-1190
m75-n20-1191,75,1.0,0.5,2,5,45,VC,45,0,False,m75-n20-1191
m75-n20-1192,75,1.5,0.5,2,5,42,VC,42,0,False,m75-n20-1192
m75-n20-1193,75,2.0,0.5,2,5,45,VC,45,0,False,m75-n20-1193
m75-n20-1194,75,2.5,0.5,2,5,42,VC,42,0,False,m75-n20-1194
m75-n20-1195,75,3.0,0.5,2,5,45,VC,45,0,False,m75-n20-1195
m75-n20-1196,75,3.5,0.5,2,5,47,VC,47,0,False,m75-n20-1196
m76-n20-1197,76,0.0,0.5,1,1,90,V2,78,-1,False,m76-n20-1197
m76-n20-1198,76,0.0,0.5,1,1,102,V1,90,-1,False,m76-n20-1198
m76-n20-1199,76,0.5,0.7,1,1,62,V2,62,0,False,m76-n20-1199
m76-n20-1200,76,0.5,0.7,1,1,74,V1,62,-1,False,m76-n20-1200
m76-n20-1201,76,1.2,0.7,1,1,64,V2,64,0,False,m76-n20-1201
m76-n20-1202,76,1.2,0.7,1,1,76,V1,64,-1,False,m76-n20-1202
m76-n20-1203,76,1.9,0.7,1,1,66,V2,66,0,False,m76-n20-1203
m76-n20-1204,76,1.9,0.7,1,1,78,V1,66,-1,False,m76-n20-1204
m76-n20-1205,76,2.6,0.7,1,1,69,V2,57,-1,False,m76-n20-1205
m76-n20-1206,76,2.6,0.7,1,1,81,V1,69,-1,False,m76-n20-1206
m76-n20-1207,76,3.3,0.7,1,1,67,V2,55,-1,False,m76-n20-1207
m76-n20-1208,76,3.3,0.7,1,1,79,V1,67,-1,False,m76-n20-1208
m76-n20-1209,76,0.0,0.75,2,5,35,VC,47,1,False,m76-n20-1209
m76-n20-1210,76,0.75,0.25,2,5,42,VC,42,0,False,m76-n20-1210
m76-n20-1211,76,1.0,0.5,2,5,45,VC,45,0,False,m76-n20-1211
m76-n20-1212,76,1.5,0.5,2,5,42,VC,42,0,False,m76-n20-1212
m76-n20-1213,76,2.0,0.5,2,5,45,VC,45,0,False,m76-n20-1213
m76-n20-1214,76,2.5,0.5,2,5,42,VC,42,0,False,m76-n20-1214
m76-n20-1215,76,3.0,0.5,2,5,45,VC,45,0,False,m76-n20-1215
m76-n20-1216,76,3.5,0.5,2,5,47,VC,47,0,False,m76-n20-1216
m77-n19-1217,77,0.0,1.0,1,1,64,V2,64,0,False,m77-n19-1217
m77-n19-1218,77,0.0,1.0,1,1,76,V1,76,0,False,m77-n19-1218
m77-n19-1219,77,1.75,0.25,1,1,72,V2,72,0,False,m77-n19-1219
m77-n19-1220,77,1.75,0.25,1,1,84,V1,84,0,False,m77-n19-1220
m77-n19-1221,77,2.0,1.0,1,1,72,V2,72,0,False,m77-n19-1221
m77-n19-1222,77,2.0,1.0,1,1,84,V1,84,0,False,m77-n19-1222
m77-n19-1223,77,3.5,0.5,1,1,64,V2,64,0,False,m77-n19-1223
m77-n19-1224,77,3.5,0.5,1,1,76,V1,76,0,False,m77-n19-1224
m77-n19-1225,77,0.0,0.75,2,5,33,VC,45,1,False,m77-n19-1225
m77-n19-1226,77,0.75,0.25,2,5,40,VC,40,0,False,m77-n19-1226
m77-n19-1227,77,1.0,0.5,2,5,43,VC,43,0,False,m77-n19-1227
m77-n19-1228,77,1.5,0.5,2,5,40,VC,40,0,False,m77-n19-1228
m77-n19-1229,77,2.0,0.5,2,5,43,VC,43,0,False,m77-n19-1229
m77-n19-1230,77,2.5,0.5,2,5,40,VC,40,0,False,m77-n19-1230
m77-n19-1231,77,3.0,0.5,2,5,43,VC,43,0,False,m77-n19-1231
m77-n19-1232,77,3.5,0.5,2,5,45,VC,45,0,False,m77-n19-1232
m78-n22-1233,78,0.0,1.0,1,1,66,V2,66,0,False,m78-n22-1233
m78-n22-1234,78,0.0,1.0,1,1,78,V1,78,0,False,m78-n22-1234
m78-n22-1235,78,1.75,0.25,1,1,74,V2,74,0,False,m78-n22-1235
m78-n22-1236,78,1.75,0.25,1,1,86,V1,86,0,False,m78-n22-1236
m78-n22-1237,78,2.0,0.5,1,1,74,V2,74,0,False,m78-n22-1237
m78-n22-1238,78,2.0,0.5,1,1,86,V1,86,0,False,m78-n22-1238
m78-n22-1239,78,2.5,0.5,1,1,71,V2,71,0,False,m78-n22-1239
m78-n22-1240,78,2.5,0.5,1,1,83,V1,83,0,False,m78-n22-1240
m78-n22-1241,78,3.0,0.75,1,1,74,V2,74,0,False,m78-n22-1241
m78-n22-1242,78,3.0,0.75,1,1,86,V1,86,0,False,m78-n22-1242
m78-n22-1243,78,3.75,0.25,1,1,76,V2,76,0,False,m78-n22-1243
m78-n22-1244,78,3.75,0.25,1,1,88,V1,88,0,False,m78-n22-1244
m78-n22-1245,78,0.0,0.75,2,5,35,VC,47,1,False,m78-n22-1245
m78-n22-1246,78,0.75,0.25,2,5,42,VC,42,0,False,m78-n22-1246
m78-n22-1247,78,1.0,0.5,2,5,45,VC,45,0,False,m78-n22-1247
m78-n22-1248,78,1.5,0.5,2,5,42,VC,42,0,False,m78-n22-1248
m78-n22-1249,78,2.0,0.5,2,5,45,VC,45,0,False,m78-n22-1249
m78-n22-1250,78,2.5,0.5,2,5,42,VC,42,0,False,m78-n22-1250
m78-n22-1251,78,3.0,0.5,2,5,45,VC,45,0,False,m78-n22-1251
m78-n22-1252,78,3.5,0.5,2,5,47,VC,47,0,False,m78-n22-1252
m79-n16-1253,79,0.0,1.0,1,1,76,V2,76,0,False,m79-n16-1253
m79-n16-1254,79,0.0,1.0,1,1,88,V1,88,0,False,m79-n16-1254
m79-n16-1255,79,1.5,0.5,1,1,71,V1,71,0,False,m79-n16-1255
m79-n16-1256,79,2.0,1.5,1,1,64,VA,64,0,False,m79-n16-1256
m79-n16-1257,79,2.0,1.5,1,1,67,V2,67,0,False,m79-n16-1257
m79-n16-1258,79,2.0,1.5,1,1,70,V1,70,0,False,m79-n16-1258
m79-n16-1259,79,3.5,0.5,1,1,71,V1,71,0,False,m79-n16-1259
m79-n16-1260,79,0.0,0.75,2,5,40,VC,40,0,False,m79-n16-1260
m79-n16-1261,79,0.75,0.25,2,5,47,VC,47,0,False,m79-n16-1261
m79-n16-1262,79,1.0,0.5,2,5,50,VC,50,0,False,m79-n16-1262
m79-n16-1263,79,1.5,0.5,2,5,47,VC,47,0,False,m79-n16-1263
m79-n16-1264,79,2.0,0.5,2,5,50,VC,50,0,False,m79-n16-1264
m79-n16-1265,79,2.5,0.5,2,5,47,VC,47,0,False,m79-n16-1265
m79-n16-1266,79,3.0,0.5,2,5,50,VC,50,0,False,m79-n16-1266
m79-n16-1267,79,3.5,0.5,2,5,52,VC,52,0,False,m79-n16-1267
m80-n22-1268,80,0.0,0.25,1,1,69,V1,69,0,False,m80-n22-1268
m80-n22-1269,80,0.25,0.25,1,1,67,V1,67,0,False,m80-n22-1269
m80-n22-1270,80,0.5,0.5,1,1,64,V1,64,0,False,m80-n22-1270
m80-n22-1271,80,3.5,0.5,1,1,59,V1,59,0,False,m80-n22-1271
m80-n22-1272,80,0.0,0.5,2,5,40,VC,40,0,False,m80-n22-1272
m80-n22-1273,80,0.5,0.25,2,5,52,VC,52,0,False,m80-n22-1273
m80-n22-1274,80,0.75,0.25,2,5,50,VC,50,0,False,m80-n22-1274
m80-n22-1275,80,1.0,0.25,2,5,52,VC,52,0,False,m80-n22-1275
m80-n22-1276,80,1.25,0.25,2,5,50,VC,50,0,False,m80-n22-1276
m80-n22-1277,80,1.5,0.25,2,5,47,VC,47,0,False,m80-n22-1277
m80-n22-1278,80,1.75,0.25,2,5,50,VC,50,0,False,m80-n22-1278
m80-n22-1279,80,2.0,0.25,2,5,52,VC,52,0,False,m80-n22-1279
m80-n22-1280,80,2.25,0.25,2,5,50,VC,50,0,False,m80-n22-1280
m80-n22-1281,80,2.5,0.25,2,5,52,VC,52,0,False,m80-n22-1281
m80-n22-1282,80,2.75,0.25,2,5,50,VC,50,0,False,m80-n22-1282
m80-n22-1283,80,3.0,0.25,2,5,52,VC,52,0,False,m80-n22-1283
m80-n22-1284,80,3.25,0.25,2,5,50,VC,50,0,False,m80-n22-1284
m80-n22-1285,80,3.5,0.25,2,5,47,VC,47,0,False,m80-n22-1285
m80-n22-1286,80,3.75,0.25,2,5,50,VC,50,0,False,m80-n22-1286
m81-n19-1287,81,0.0,0.5,1,1,62,V1,62,0,False,m81-n19-1287
m81-n19-1288,81,0.5,0.5,1,1,64,V2,64,0,False,m81-n19-1288
m81-n19-1289,81,0.5,0.5,1,1,67,V1,67,0,False,m81-n19-1289
m81-n19-1290,81,1.0,0.5,1,1,64,V2,64,0,False,m81-n19-1290
m81-n19-1291,81,1.0,0.5,1,1,67,V1,67,0,False,m81-n19-1291
m81-n19-1292,81,1.5,0.5,1,1,64,V2,64,0,False,m81-n19-1292
m81-n19-1293,81,1.5,0.5,1,1,67,V1,67,0,False,m81-n19-1293
m81-n19-1294,81,2.0,0.25,1,1,62,V1,62,0,False,m81-n19-1294
m81-n19-1295,81,2.25,0.75,1,1,64,V2,64,0,False,m81-n19-1295
m81-n19-1296,81,2.25,0.75,1,1,76,V1,76,0,False,m81-n19-1296
m81-n19-1297,81,0.0,0.75,2,5,40,VC,40,0,False,m81-n19-1297
m81-n19-1298,81,0.75,0.25,2,5,47,VC,47,0,False,m81-n19-1298
m81-n19-1299,81,1.0,0.5,2,5,50,VC,50,0,False,m81-n19-1299
m81-n19-1300,81,1.5,0.5,2,5,47,VC,47,0,False,m81-n19-1300
m81-n19-1301,81,2.0,0.5,2,5,50,VC,50,0,False,m81-n19-1301
m81-n19-1302,81,2.5,0.5,2,5,47,VC,47,0,False,m81-n19-1302
m81-n19-1303,81,3.0,0.5,2,5,50,VC,50,0,False,m81-n19-1303
m81-n19-1304,81,3.5,0.5,2,5,52,VC,52,0,False,m81-n19-1304
m82-n16-1305,82,1.0,0.5,1,1,59,V1,59,0,False,m82-n16-1305
m82-n16-1306,82,1.5,0.5,1,1,62,V1,62,0,False,m82-n16-1306
m82-n16-1307,82,2.0,0.5,1,1,64,V1,64,0,False,m82-n16-1307
m82-n16-1308,82,2.5,0.25,1,1,67,V1,67,0,False,m82-n16-1308
m82-n16-1309,82,2.75,0.25,1,1,64,V1,64,0,False,m82-n16-1309
m82-n16-1310,82,3.5,0.5,1,1,62,V1,62,0,False,m82-n16-1310
m82-n16-1311,82,0.0,0.75,2,5,40,VC,40,0,False,m82-n16-1311
m82-n16-1312,82,0.75,0.25,2,5,47,VC,47,0,False,m82-n16-1312
m82-n16-1313,82,1.0,0.5,2,5,50,VC,50,0,False,m82-n16-1313
m82-n16-1314,82,1.5,0.5,2,5,47,VC,47,0,False,m82-n16-1314
m82-n16-1315,82,2.0,0.5,2,5,50,VC,50,0,False,m82-n16-1315
m82-n16-1316,82,2.5,0.5,2,5,47,VC,47,0,False,m82-n16-1316
m82-n16-1317,82,3.0,0.5,2,5,50,VC,50,0,False,m82-n16-1317
m82-n16-1318,82,3.5,0.5,2,5,52,VC,52,0,False,m82-n16-1318
m83-n16-1319,83,0.0,0.5,1,1,59,V1,59,0,False,m83-n16-1319
m83-n16-1320,83,0.5,0.5,1,1,59,V1,59,0,False,m83-n16-1320
m83-n16-1321,83,1.0,0.5,1,1,59,V1,59,0,False,m83-n16-1321
m83-n16-1322,83,1.5,0.5,1,1,57,V1,57,0,False,m83-n16-1322
m83-n16-1323,83,2.0,2.0,1,1,59,VA,59,0,False,m83-n16-1323
m83-n16-1324,83,2.0,2.0,1,1,62,VA,62,0,False,m83-n16-1324
m83-n16-1325,83,2.0,2.0,1,1,66,V2,66,0,False,m83-n16-1325
m83-n16-1326,83,2.0,2.0,1,1,71,V1,71,0,False,m83-n16-1326
m83-n16-1327,83,0.0,0.75,2,5,35,VC,47,1,False,m83-n16-1327
m83-n16-1328,83,0.75,0.25,2,5,42,VC,42,0,False,m83-n16-1328
m83-n16-1329,83,1.0,0.5,2,5,45,VC,45,0,False,m83-n16-1329
m83-n16-1330,83,1.5,0.5,2,5,42,VC,42,0,False,m83-n16-1330
m83-n16-1331,83,2.0,0.5,2,5,45,VC,45,0,False,m83-n16-1331
m83-n16-1332,83,2.5,0.5,2,5,42,VC,42,0,False,m83-n16-1332
m83-n16-1333,83,3.0,0.5,2,5,45,VC,45,0,False,m83-n16-1333
m83-n16-1334,83,3.5,0.5,2,5,47,VC,47,0,False,m83-n16-1334
m84-n12-1335,84,3.5,0.5,1,1,52,V1,64,1,False,m84-n12-1335
m84-n12-1336,84,0.0,0.75,2,5,35,VC,47,1,False,m84-n12-1336
m84-n12-1337,84,0.75,0.25,2,5,42,VC,42,0,False,m84-n12-1337
m84-n12-1338,84,1.0,0.5,2,5,45,VC,45,0,False,m84-n12-1338
m84-n12-1339,84,1.5,0.5,2,5,42,VC,42,0,False,m84-n12-1339
m84-n12-1340,84,2.0,0.5,2,5,45,VC,45,0,False,m84-n12-1340
m84-n12-1341,84,2.5,0.5,2,5,42,VC,42,0,False,m84-n12-1341
m84-n12-1342,84,3.0,0.5,2,5,45,VC,45,0,False,m84-n12-1342
m84-n12-1343,84,3.5,0.5,2,5,47,VC,47,0,False,m84-n12-1343
m85-n16-1344,85,0.0,0.5,1,1,59,V1,59,0,False,m85-n16-1344
m85-n16-1345,85,0.5,0.5,1,1,55,V1,55,0,False,m85-n16-1345
m85-n16-1346,85,1.0,0.5,1,1,55,V1,55,0,False,m85-n16-1346
m85-n16-1347,85,1.5,0.25,1,1,52,V1,64,1,False,m85-n16-1347
m85-n16-1348,85,1.75,0.25,1,1,55,V1,55,0,False,m85-n16-1348
m85-n16-1349,85,2.0,1.0,1,1,55,V1,55,0,False,m85-n16-1348
m85-n16-1350,85,3.5,0.5,1,1,59,V1,59,0,False,m85-n16-1350
m85-n16-1351,85,0.0,0.75,2,5,33,VC,45,1,False,m85-n16-1351
m85-n16-1352,85,0.75,0.25,2,5,40,VC,40,0,False,m85-n16-1352
m85-n16-1353,85,1.0,0.5,2,5,43,VC,43,0,False,m85-n16-1353
m85-n16-1354,85,1.5,0.5,2,5,40,VC,40,0,False,m85-n16-1354
m85-n16-1355,85,2.0,0.5,2,5,43,VC,43,0,False,m85-n16-1355
m85-n16-1356,85,2.5,0.5,2,5,40,VC,40,0,False,m85-n16-1356
m85-n16-1357,85,3.0,0.5,2,5,43,VC,43,0,False,m85-n16-1357
m85-n16-1358,85,3.5,0.5,2,5,45,VC,45,0,False,m85-n16-1358
m86-n16-1359,86,0.0,0.5,1,1,64,V1,64,0,False,m86-n16-1359
m86-n16-1360,86,0.5,0.5,1,1,62,V1,62,0,False,m86-n16-1360
m86-n16-1361,86,1.0,0.5,1,1,62,V1,62,0,False,m86-n16-1361
m86-n16-1362,86,1.5,0.25,1,1,59,V1,59,0,False,m86-n16-1362
m86-n16-1363,86,1.75,0.25,1,1,62,V1,62,0,False,m86-n16-1363
m86-n16-1364,86,3.5,0.5,1,1,59,V1,59,0,False,m86-n16-1364
m86-n16-1365,86,0.0,0.75,2,5,35,VC,47,1,False,m86-n16-1365
m86-n16-1366,86,0.75,0.25,2,5,42,VC,42,0,False,m86-n16-1366
m86-n16-1367,86,1.0,0.5,2,5,45,VC,45,0,False,m86-n16-1367
m86-n16-1368,86,1.5,0.5,2,5,42,VC,42,0,False,m86-n16-1368
m86-n16-1369,86,2.0,0.5,2,5,45,VC,45,0,False,m86-n16-1369
m86-n16-1370,86,2.5,0.5,2,5,42,VC,42,0,False,m86-n16-1370
m86-n16-1371,86,3.0,0.5,2,5,45,VC,45,0,False,m86-n16-1371
m86-n16-1372,86,3.5,0.5,2,5,47,VC,47,0,False,m86-n16-1372
m87-n16-1373,87,0.0,0.5,1,1,64,V1,64,0,False,m87-n16-1373
m87-n16-1374,87,0.5,0.5,1,1,60,V1,60,0,False,m87-n16-1374
m87-n16-1375,87,1.0,0.5,1,1,60,V1,60,0,False,m87-n16-1375
m87-n16-1376,87,1.5,0.25,1,1,59,V1,59,0,False,m87-n16-1376
m87-n16-1377,87,1.75,0.25,1,1,60,V1,60,0,False,m87-n16-1377
m87-n16-1378,87,2.0,1.0,1,1,60,V1,60,0,False,m87-n16-1377
m87-n16-1379,87,3.5,0.5,1,1,71,V1,71,0,False,m87-n16-1379
m87-n16-1380,87,0.0,1.0,2,5,36,VC,36,0,False,m87-n16-1380
m87-n16-1381,87,0.0,1.0,2,5,48,VA,48,0,False,m87-n16-1381
m87-n16-1382,87,1.0,1.0,2,5,36,VC,36,0,False,m87-n16-1382
m87-n16-1383,87,1.0,1.0,2,5,48,VA,48,0,False,m87-n16-1383
m87-n16-1384,87,2.0,1.0,2,5,36,VC,36,0,False,m87-n16-1384
m87-n16-1385,87,2.0,1.0,2,5,48,VA,48,0,False,m87-n16-1385
m87-n16-1386,87,3.0,1.0,2,5,36,VC,36,0,False,m87-n16-1386
m87-n16-1387,87,3.0,1.0,2,5,48,VA,48,0,False,m87-n16-1387
m88-n20-1388,88,0.0,0.5,1,1,76,V1,76,0,False,m88-n20-1388
m88-n20-1389,88,0.5,0.5,1,1,72,V1,72,0,False,m88-n20-1389
m88-n20-1390,88,1.0,0.5,1,1,72,V1,72,0,False,m88-n20-1390
m88-n20-1391,88,1.5,0.25,1,1,76,V1,76,0,False,m88-n20-1391
m88-n20-1392,88,1.75,0.25,1,1,79,V1,79,0,False,m88-n20-1392
m88-n20-1393,88,2.0,0.5,1,1,79,V1,79,0,False,m88-n20-1392
m88-n20-1394,88,2.5,0.25,1,1,71,V1,71,0,False,m88-n20-1394
m88-n20-1395,88,2.75,0.25,1,1,74,V1,74,0,False,m88-n20-1395
m88-n20-1396,88,3.0,0.25,1,1,76,V1,76,0,False,m88-n20-1396
m88-n20-1397,88,3.25,0.25,1,1,79,V1,79,0,False,m88-n20-1397
m88-n20-1398,88,3.5,0.25,1,1,83,V1,83,0,False,m88-n20-1398
m88-n20-1399,88,3.75,0.25,1,1,88,V1,88,0,False,m88-n20-1399
m88-n20-1400,88,0.0,1.0,2,5,38,VC,38,0,False,m88-n20-1400
m88-n20-1401,88,0.0,1.0,2,5,50,VA,50,0,False,m88-n20-1401
m88-n20-1402,88,1.0,1.0,2,5,38,VC,38,0,False,m88-n20-1402
m88-n20-1403,88,1.0,1.0,2,5,50,VA,50,0,False,m88-n20-1403
m88-n20-1404,88,2.0,1.0,2,5,38,VC,38,0,False,m88-n20-1404
m88-n20-1405,88,2.0,1.0,2,5,50,VA,50,0,False,m88-n20-1405
m88-n20-1406,88,3.0,1.0,2,5,38,VC,38,0,False,m88-n20-1406
m88-n20-1407,88,3.0,1.0,2,5,50,VA,50,0,False,m88-n20-1407
m89-n24-1408,89,0.0,3.0,1,1,78,VA,78,0,False,m89-n24-1408
m89-n24-1409,89,0.0,3.0,1,1,81,V2,81,0,False,m89-n24-1409
m89-n24-1410,89,0.0,3.0,1,1,86,V1,86,0,False,m89-n24-1410
m89-n24-1411,89,3.0,0.5,1,1,76,VA,76,0,False,m89-n24-1411
m89-n24-1412,89,3.0,0.5,1,1,83,V2,83,0,False,m89-n24-1412
m89-n24-1413,89,3.0,0.5,1,1,88,V1,88,0,False,m89-n24-1413
m89-n24-1414,89,3.5,0.5,1,1,64,VA,64,0,False,m89-n24-1414
m89-n24-1415,89,3.5,0.5,1,1,67,VA,67,0,False,m89-n24-1415
m89-n24-1416,89,3.5,0.5,1,1,71,V2,71,0,False,m89-n24-1416
m89-n24-1417,89,3.5,0.5,1,1,76,V1,76,0,False,m89-n24-1417
m89-n24-1418,89,0.0,1.0,2,5,38,VC,38,0,False,m89-n24-1418
m89-n24-1419,89,0.0,1.0,2,5,42,VC,42,0,False,m89-n24-1419
m89-n24-1420,89,0.0,1.0,2,5,45,VC,45,0,False,m89-n24-1420
m89-n24-1421,89,2.0,0.5,2,5,50,VC,50,0,False,m89-n24-1421
m89-n24-1422,89,2.0,0.5,2,5,62,V2,62,0,False,m89-n24-1422
m89-n24-1423,89,2.5,0.5,2,5,50,VC,50,0,False,m89-n24-1423
m89-n24-1424,89,2.5,0.5,2,5,62,V2,62,0,False,m89-n24-1424
m89-n24-1425,89,3.0,0.5,2,5,52,VC,52,0,False,m89-n24-1425
m89-n24-1426,89,3.0,0.5,2,5,59,VA,59,0,False,m89-n24-1426
m89-n24-1427,89,3.0,0.5,2,5,64,V2,64,0,False,m89-n24-1427
m89-n24-1428,89,3.5,0.5,2,5,55,VC,55,0,False,m89-n24-1428
m89-n24-1429,89,3.5,0.5,2,5,62,VA,62,0,False,m89-n24-1429
m89-n24-1430,89,3.5,0.5,2,5,67,V2,67,0,False,m89-n24-1430
m90-n12-1431,90,0.0,4.0,1,1,64,VA,64,0,False,m89-n24-1414
